"scenario"	"n"	"combos"	"SND"	"SFD"	"feasibility"
1	3	"LEUVUL_POATRI_GERDIS"	NA	NA	NA
1	3	"LEUVUL_POATRI_TRIFLA"	NA	NA	NA
1	3	"LEUVUL_POATRI_VERPER"	NA	NA	NA
1	3	"LEUVUL_POATRI_ANTODO"	NA	NA	NA
1	3	"LEUVUL_PICECH_GERDIS"	NA	NA	NA
1	3	"LEUVUL_PICECH_TRIFLA"	NA	NA	NA
1	3	"LEUVUL_PICECH_VERPER"	NA	NA	NA
1	3	"LEUVUL_PICECH_ANTODO"	NA	NA	NA
1	3	"LEUVUL_GERDIS_TRIFLA"	NA	NA	NA
1	3	"LEUVUL_GERDIS_VERPER"	NA	NA	NA
1	3	"LEUVUL_GERDIS_ANTODO"	NA	NA	NA
1	3	"LEUVUL_TRIFLA_VERPER"	NA	NA	NA
1	3	"LEUVUL_TRIFLA_ANTODO"	NA	NA	NA
1	3	"LEUVUL_VERPER_ANTODO"	NA	NA	NA
1	3	"TAROFF_RANACR_POAPRA"	NA	NA	NA
1	3	"TAROFF_RANACR_POAANG"	NA	NA	NA
1	3	"TAROFF_RANACR_SALPRA"	NA	NA	NA
1	3	"TAROFF_RANACR_CENJAC"	NA	NA	NA
1	3	"TAROFF_RANACR_FESARU"	NA	NA	NA
1	3	"TAROFF_RANACR_RUMACE"	NA	NA	NA
1	3	"TAROFF_RANACR_ERYNGE"	NA	NA	NA
1	3	"TAROFF_RANACR_ACHMIL"	NA	NA	NA
1	3	"TAROFF_RANACR_MEDARA"	NA	NA	NA
1	3	"TAROFF_RANACR_FESRUB"	NA	NA	NA
1	3	"TAROFF_RANACR_LOTCOR"	NA	NA	NA
1	3	"TAROFF_RANACR_CREPIS"	NA	NA	NA
1	3	"TAROFF_RANACR_ONOREP"	NA	NA	NA
1	3	"TAROFF_RANACR_POATRI"	NA	NA	NA
1	3	"TAROFF_RANACR_PICECH"	NA	NA	NA
1	3	"TAROFF_RANACR_GERDIS"	NA	NA	NA
1	3	"TAROFF_RANACR_TRIFLA"	NA	NA	NA
1	3	"TAROFF_RANACR_VERPER"	NA	NA	NA
1	3	"TAROFF_RANACR_ANTODO"	NA	NA	NA
1	3	"TAROFF_POAPRA_POAANG"	NA	NA	NA
1	3	"TAROFF_POAPRA_SALPRA"	NA	NA	NA
1	3	"TAROFF_POAPRA_CENJAC"	NA	NA	NA
1	3	"TAROFF_POAPRA_FESARU"	NA	NA	NA
1	3	"TAROFF_POAPRA_RUMACE"	NA	NA	NA
1	3	"TAROFF_POAPRA_ERYNGE"	NA	NA	NA
1	3	"TAROFF_POAPRA_ACHMIL"	NA	NA	NA
1	3	"TAROFF_POAPRA_MEDARA"	NA	NA	NA
1	3	"TAROFF_POAPRA_FESRUB"	NA	NA	NA
1	3	"TAROFF_POAPRA_LOTCOR"	NA	NA	NA
1	3	"TAROFF_POAPRA_CREPIS"	NA	NA	NA
1	3	"TAROFF_POAPRA_ONOREP"	NA	NA	NA
1	3	"TAROFF_POAPRA_POATRI"	NA	NA	NA
1	3	"TAROFF_POAPRA_PICECH"	NA	NA	NA
1	3	"TAROFF_POAPRA_GERDIS"	NA	NA	NA
1	3	"TAROFF_POAPRA_TRIFLA"	NA	NA	NA
1	3	"TAROFF_POAPRA_VERPER"	NA	NA	NA
1	3	"TAROFF_POAPRA_ANTODO"	0	61.4357600595524	NA
1	3	"TAROFF_POAANG_SALPRA"	NA	NA	NA
1	3	"TAROFF_POAANG_CENJAC"	NA	NA	NA
1	3	"TAROFF_POAANG_FESARU"	NA	NA	NA
1	3	"TAROFF_POAANG_RUMACE"	NA	NA	NA
1	3	"TAROFF_POAANG_ERYNGE"	NA	NA	NA
1	3	"TAROFF_POAANG_ACHMIL"	NA	NA	NA
1	3	"TAROFF_POAANG_MEDARA"	NA	NA	NA
1	3	"TAROFF_POAANG_FESRUB"	NA	NA	NA
1	3	"TAROFF_POAANG_LOTCOR"	NA	NA	NA
1	3	"TAROFF_POAANG_CREPIS"	NA	NA	NA
1	3	"TAROFF_POAANG_ONOREP"	NA	NA	NA
1	3	"TAROFF_POAANG_POATRI"	NA	NA	NA
1	3	"TAROFF_POAANG_PICECH"	NA	NA	NA
1	3	"TAROFF_POAANG_GERDIS"	NA	NA	NA
1	3	"TAROFF_POAANG_TRIFLA"	NA	NA	NA
1	3	"TAROFF_POAANG_VERPER"	NA	NA	NA
1	3	"TAROFF_POAANG_ANTODO"	NA	NA	NA
1	3	"TAROFF_SALPRA_CENJAC"	NA	NA	NA
1	3	"TAROFF_SALPRA_FESARU"	NA	NA	NA
1	3	"TAROFF_SALPRA_RUMACE"	NA	NA	NA
1	3	"TAROFF_SALPRA_ERYNGE"	NA	NA	NA
1	3	"TAROFF_SALPRA_ACHMIL"	NA	NA	NA
1	3	"TAROFF_SALPRA_MEDARA"	0	34.6892663531826	NA
1	3	"TAROFF_SALPRA_FESRUB"	NA	NA	NA
1	3	"TAROFF_SALPRA_LOTCOR"	NA	NA	NA
1	3	"TAROFF_SALPRA_CREPIS"	NA	NA	NA
1	3	"TAROFF_SALPRA_ONOREP"	NA	NA	NA
1	3	"TAROFF_SALPRA_POATRI"	NA	NA	NA
1	3	"TAROFF_SALPRA_PICECH"	NA	NA	NA
1	3	"TAROFF_SALPRA_GERDIS"	NA	NA	NA
1	3	"TAROFF_SALPRA_TRIFLA"	NA	NA	NA
1	3	"TAROFF_SALPRA_VERPER"	NA	NA	NA
1	3	"TAROFF_SALPRA_ANTODO"	NA	NA	NA
1	3	"TAROFF_CENJAC_FESARU"	NA	NA	NA
1	3	"TAROFF_CENJAC_RUMACE"	NA	NA	NA
1	3	"TAROFF_CENJAC_ERYNGE"	NA	NA	NA
1	3	"TAROFF_CENJAC_ACHMIL"	NA	NA	NA
1	3	"TAROFF_CENJAC_MEDARA"	NA	NA	NA
1	3	"TAROFF_CENJAC_FESRUB"	NA	NA	NA
1	3	"TAROFF_CENJAC_LOTCOR"	NA	NA	NA
1	3	"TAROFF_CENJAC_CREPIS"	NA	NA	NA
1	3	"TAROFF_CENJAC_ONOREP"	NA	NA	NA
1	3	"TAROFF_CENJAC_POATRI"	NA	NA	NA
1	3	"TAROFF_CENJAC_PICECH"	NA	NA	NA
1	3	"TAROFF_CENJAC_GERDIS"	NA	NA	NA
1	3	"TAROFF_CENJAC_TRIFLA"	NA	NA	NA
1	3	"TAROFF_CENJAC_VERPER"	NA	NA	NA
1	3	"TAROFF_CENJAC_ANTODO"	NA	NA	NA
1	3	"TAROFF_FESARU_RUMACE"	NA	NA	NA
1	3	"TAROFF_FESARU_ERYNGE"	NA	NA	NA
1	3	"TAROFF_FESARU_ACHMIL"	1	7.11004553718693	1
1	3	"TAROFF_FESARU_MEDARA"	0	36.0314690067944	NA
1	3	"TAROFF_FESARU_FESRUB"	1.9752092262208	59.9570216316505	0
1	3	"TAROFF_FESARU_LOTCOR"	NA	NA	NA
1	3	"TAROFF_FESARU_CREPIS"	NA	NA	NA
1	3	"TAROFF_FESARU_ONOREP"	NA	NA	NA
1	3	"TAROFF_FESARU_POATRI"	NA	NA	NA
1	3	"TAROFF_FESARU_PICECH"	NA	NA	NA
1	3	"TAROFF_FESARU_GERDIS"	2	117.82611451723	NA
1	3	"TAROFF_FESARU_TRIFLA"	NA	NA	NA
1	3	"TAROFF_FESARU_VERPER"	NA	NA	NA
1	3	"TAROFF_FESARU_ANTODO"	0.815057919307676	65.4169562010796	0
1	3	"TAROFF_RUMACE_ERYNGE"	NA	NA	NA
1	3	"TAROFF_RUMACE_ACHMIL"	NA	NA	NA
1	3	"TAROFF_RUMACE_MEDARA"	NA	NA	NA
1	3	"TAROFF_RUMACE_FESRUB"	NA	NA	NA
1	3	"TAROFF_RUMACE_LOTCOR"	NA	NA	NA
1	3	"TAROFF_RUMACE_CREPIS"	NA	NA	NA
1	3	"TAROFF_RUMACE_ONOREP"	NA	NA	NA
1	3	"TAROFF_RUMACE_POATRI"	NA	NA	NA
1	3	"TAROFF_RUMACE_PICECH"	NA	NA	NA
1	3	"TAROFF_RUMACE_GERDIS"	NA	NA	NA
1	3	"TAROFF_RUMACE_TRIFLA"	NA	NA	NA
1	3	"TAROFF_RUMACE_VERPER"	NA	NA	NA
1	3	"TAROFF_RUMACE_ANTODO"	NA	NA	NA
1	3	"TAROFF_ERYNGE_ACHMIL"	NA	NA	NA
1	3	"TAROFF_ERYNGE_MEDARA"	NA	NA	NA
1	3	"TAROFF_ERYNGE_FESRUB"	NA	NA	NA
1	3	"TAROFF_ERYNGE_LOTCOR"	NA	NA	NA
1	3	"TAROFF_ERYNGE_CREPIS"	NA	NA	NA
1	3	"TAROFF_ERYNGE_ONOREP"	NA	NA	NA
1	3	"TAROFF_ERYNGE_POATRI"	NA	NA	NA
1	3	"TAROFF_ERYNGE_PICECH"	NA	NA	NA
1	3	"TAROFF_ERYNGE_GERDIS"	NA	NA	NA
1	3	"TAROFF_ERYNGE_TRIFLA"	NA	NA	NA
1	3	"TAROFF_ERYNGE_VERPER"	NA	NA	NA
1	3	"TAROFF_ERYNGE_ANTODO"	NA	NA	NA
1	3	"TAROFF_ACHMIL_MEDARA"	NA	NA	NA
1	3	"TAROFF_ACHMIL_FESRUB"	NA	NA	NA
1	3	"TAROFF_ACHMIL_LOTCOR"	NA	NA	NA
1	3	"TAROFF_ACHMIL_CREPIS"	NA	NA	NA
1	3	"TAROFF_ACHMIL_ONOREP"	NA	NA	NA
1	3	"TAROFF_ACHMIL_POATRI"	NA	NA	NA
1	3	"TAROFF_ACHMIL_PICECH"	NA	NA	NA
1	3	"TAROFF_ACHMIL_GERDIS"	NA	NA	NA
1	3	"TAROFF_ACHMIL_TRIFLA"	NA	NA	NA
1	3	"TAROFF_ACHMIL_VERPER"	NA	NA	NA
1	3	"TAROFF_ACHMIL_ANTODO"	2	51.9573254606647	NA
1	3	"TAROFF_MEDARA_FESRUB"	0.0323331955029488	118.918310394862	0
1	3	"TAROFF_MEDARA_LOTCOR"	NA	NA	NA
1	3	"TAROFF_MEDARA_CREPIS"	NA	NA	NA
1	3	"TAROFF_MEDARA_ONOREP"	NA	NA	NA
1	3	"TAROFF_MEDARA_POATRI"	NA	NA	NA
1	3	"TAROFF_MEDARA_PICECH"	NA	NA	NA
1	3	"TAROFF_MEDARA_GERDIS"	2	63.2577115959974	NA
1	3	"TAROFF_MEDARA_TRIFLA"	0	58.9569811979872	NA
1	3	"TAROFF_MEDARA_VERPER"	NA	NA	NA
1	3	"TAROFF_MEDARA_ANTODO"	0.312844519909541	51.6948889480481	0
1	3	"TAROFF_FESRUB_LOTCOR"	NA	NA	NA
1	3	"TAROFF_FESRUB_CREPIS"	NA	NA	NA
1	3	"TAROFF_FESRUB_ONOREP"	NA	NA	NA
1	3	"TAROFF_FESRUB_POATRI"	3.90618354639312	140.013270720114	0
1	3	"TAROFF_FESRUB_PICECH"	NA	NA	NA
1	3	"TAROFF_FESRUB_GERDIS"	NA	NA	NA
1	3	"TAROFF_FESRUB_TRIFLA"	NA	NA	NA
1	3	"TAROFF_FESRUB_VERPER"	NA	NA	NA
1	3	"TAROFF_FESRUB_ANTODO"	0.129365179396204	122.111224877322	0
1	3	"TAROFF_LOTCOR_CREPIS"	NA	NA	NA
1	3	"TAROFF_LOTCOR_ONOREP"	NA	NA	NA
1	3	"TAROFF_LOTCOR_POATRI"	0	136.706871312038	NA
1	3	"TAROFF_LOTCOR_PICECH"	NA	NA	NA
1	3	"TAROFF_LOTCOR_GERDIS"	NA	NA	NA
1	3	"TAROFF_LOTCOR_TRIFLA"	NA	NA	NA
1	3	"TAROFF_LOTCOR_VERPER"	NA	NA	NA
1	3	"TAROFF_LOTCOR_ANTODO"	1.01120507234847	114.663656775218	0
1	3	"TAROFF_CREPIS_ONOREP"	NA	NA	NA
1	3	"TAROFF_CREPIS_POATRI"	NA	NA	NA
1	3	"TAROFF_CREPIS_PICECH"	NA	NA	NA
1	3	"TAROFF_CREPIS_GERDIS"	NA	NA	NA
1	3	"TAROFF_CREPIS_TRIFLA"	NA	NA	NA
1	3	"TAROFF_CREPIS_VERPER"	NA	NA	NA
1	3	"TAROFF_CREPIS_ANTODO"	NA	NA	NA
1	3	"TAROFF_ONOREP_POATRI"	NA	NA	NA
1	3	"TAROFF_ONOREP_PICECH"	NA	NA	NA
1	3	"TAROFF_ONOREP_GERDIS"	NA	NA	NA
1	3	"TAROFF_ONOREP_TRIFLA"	NA	NA	NA
1	3	"TAROFF_ONOREP_VERPER"	NA	NA	NA
1	3	"TAROFF_ONOREP_ANTODO"	NA	NA	NA
1	3	"TAROFF_POATRI_PICECH"	NA	NA	NA
1	3	"TAROFF_POATRI_GERDIS"	NA	NA	NA
1	3	"TAROFF_POATRI_TRIFLA"	NA	NA	NA
1	3	"TAROFF_POATRI_VERPER"	NA	NA	NA
1	3	"TAROFF_POATRI_ANTODO"	1.04487825946821	72.8318390844226	0
1	3	"TAROFF_PICECH_GERDIS"	NA	NA	NA
1	3	"TAROFF_PICECH_TRIFLA"	NA	NA	NA
1	3	"TAROFF_PICECH_VERPER"	NA	NA	NA
1	3	"TAROFF_PICECH_ANTODO"	1.83847182771249	44.8408171551163	1
1	3	"TAROFF_GERDIS_TRIFLA"	NA	NA	NA
1	3	"TAROFF_GERDIS_VERPER"	NA	NA	NA
1	3	"TAROFF_GERDIS_ANTODO"	NA	NA	NA
1	3	"TAROFF_TRIFLA_VERPER"	NA	NA	NA
1	3	"TAROFF_TRIFLA_ANTODO"	0	73.9416303533715	NA
1	3	"TAROFF_VERPER_ANTODO"	1	76.4639550811018	0
1	3	"RANACR_POAPRA_POAANG"	NA	NA	NA
1	3	"RANACR_POAPRA_SALPRA"	NA	NA	NA
1	3	"RANACR_POAPRA_CENJAC"	NA	NA	NA
1	3	"RANACR_POAPRA_FESARU"	NA	NA	NA
1	3	"RANACR_POAPRA_RUMACE"	NA	NA	NA
1	3	"RANACR_POAPRA_ERYNGE"	NA	NA	NA
1	3	"RANACR_POAPRA_ACHMIL"	NA	NA	NA
1	3	"RANACR_POAPRA_MEDARA"	NA	NA	NA
1	3	"RANACR_POAPRA_FESRUB"	NA	NA	NA
1	3	"RANACR_POAPRA_LOTCOR"	NA	NA	NA
1	3	"RANACR_POAPRA_CREPIS"	NA	NA	NA
1	3	"RANACR_POAPRA_ONOREP"	NA	NA	NA
1	3	"RANACR_POAPRA_POATRI"	NA	NA	NA
1	3	"RANACR_POAPRA_PICECH"	NA	NA	NA
1	3	"RANACR_POAPRA_GERDIS"	NA	NA	NA
1	3	"RANACR_POAPRA_TRIFLA"	NA	NA	NA
1	3	"RANACR_POAPRA_VERPER"	NA	NA	NA
1	3	"RANACR_POAPRA_ANTODO"	NA	NA	NA
1	3	"RANACR_POAANG_SALPRA"	NA	NA	NA
1	3	"RANACR_POAANG_CENJAC"	NA	NA	NA
1	3	"RANACR_POAANG_FESARU"	NA	NA	NA
1	3	"RANACR_POAANG_RUMACE"	NA	NA	NA
1	3	"RANACR_POAANG_ERYNGE"	NA	NA	NA
1	3	"RANACR_POAANG_ACHMIL"	NA	NA	NA
1	3	"RANACR_POAANG_MEDARA"	0	43.0558758700842	NA
1	3	"RANACR_POAANG_FESRUB"	NA	NA	NA
1	3	"RANACR_POAANG_LOTCOR"	NA	NA	NA
1	3	"RANACR_POAANG_CREPIS"	1	70.9286832596968	0
1	3	"RANACR_POAANG_ONOREP"	NA	NA	NA
1	3	"RANACR_POAANG_POATRI"	0.224701977518522	81.0483849214072	0
1	3	"RANACR_POAANG_PICECH"	NA	NA	NA
1	3	"RANACR_POAANG_GERDIS"	NA	104.718435611529	0
1	3	"RANACR_POAANG_TRIFLA"	NA	NA	NA
1	3	"RANACR_POAANG_VERPER"	NA	NA	NA
1	3	"RANACR_POAANG_ANTODO"	NA	NA	NA
1	3	"RANACR_SALPRA_CENJAC"	NA	NA	NA
1	3	"RANACR_SALPRA_FESARU"	NA	NA	NA
1	3	"RANACR_SALPRA_RUMACE"	NA	NA	NA
1	3	"RANACR_SALPRA_ERYNGE"	NA	NA	NA
1	3	"RANACR_SALPRA_ACHMIL"	NA	NA	NA
1	3	"RANACR_SALPRA_MEDARA"	NA	NA	NA
1	3	"RANACR_SALPRA_FESRUB"	NA	NA	NA
1	3	"RANACR_SALPRA_LOTCOR"	NA	NA	NA
1	3	"RANACR_SALPRA_CREPIS"	NA	NA	NA
1	3	"RANACR_SALPRA_ONOREP"	NA	NA	NA
1	3	"RANACR_SALPRA_POATRI"	NA	NA	NA
1	3	"RANACR_SALPRA_PICECH"	NA	NA	NA
1	3	"RANACR_SALPRA_GERDIS"	NA	NA	NA
1	3	"RANACR_SALPRA_TRIFLA"	NA	NA	NA
1	3	"RANACR_SALPRA_VERPER"	NA	NA	NA
1	3	"RANACR_SALPRA_ANTODO"	NA	NA	NA
1	3	"RANACR_CENJAC_FESARU"	NA	NA	NA
1	3	"RANACR_CENJAC_RUMACE"	NA	NA	NA
1	3	"RANACR_CENJAC_ERYNGE"	NA	NA	NA
1	3	"RANACR_CENJAC_ACHMIL"	NA	NA	NA
1	3	"RANACR_CENJAC_MEDARA"	NA	NA	NA
1	3	"RANACR_CENJAC_FESRUB"	NA	NA	NA
1	3	"RANACR_CENJAC_LOTCOR"	NA	NA	NA
1	3	"RANACR_CENJAC_CREPIS"	NA	NA	NA
1	3	"RANACR_CENJAC_ONOREP"	NA	NA	NA
1	3	"RANACR_CENJAC_POATRI"	NA	NA	NA
1	3	"RANACR_CENJAC_PICECH"	NA	NA	NA
1	3	"RANACR_CENJAC_GERDIS"	NA	NA	NA
1	3	"RANACR_CENJAC_TRIFLA"	NA	NA	NA
1	3	"RANACR_CENJAC_VERPER"	NA	NA	NA
1	3	"RANACR_CENJAC_ANTODO"	NA	NA	NA
1	3	"RANACR_FESARU_RUMACE"	NA	NA	NA
1	3	"RANACR_FESARU_ERYNGE"	NA	NA	NA
1	3	"RANACR_FESARU_ACHMIL"	NA	NA	NA
1	3	"RANACR_FESARU_MEDARA"	NA	NA	NA
1	3	"RANACR_FESARU_FESRUB"	NA	NA	NA
1	3	"RANACR_FESARU_LOTCOR"	NA	NA	NA
1	3	"RANACR_FESARU_CREPIS"	NA	NA	NA
1	3	"RANACR_FESARU_ONOREP"	NA	NA	NA
1	3	"RANACR_FESARU_POATRI"	NA	NA	NA
1	3	"RANACR_FESARU_PICECH"	NA	NA	NA
1	3	"RANACR_FESARU_GERDIS"	NA	NA	NA
1	3	"RANACR_FESARU_TRIFLA"	NA	NA	NA
1	3	"RANACR_FESARU_VERPER"	NA	NA	NA
1	3	"RANACR_FESARU_ANTODO"	NA	NA	NA
1	3	"RANACR_RUMACE_ERYNGE"	NA	NA	NA
1	3	"RANACR_RUMACE_ACHMIL"	NA	NA	NA
1	3	"RANACR_RUMACE_MEDARA"	NA	NA	NA
1	3	"RANACR_RUMACE_FESRUB"	NA	NA	NA
1	3	"RANACR_RUMACE_LOTCOR"	1.99999984418777	139.032056146534	NA
1	3	"RANACR_RUMACE_CREPIS"	NA	NA	NA
1	3	"RANACR_RUMACE_ONOREP"	0	103.852413635063	NA
1	3	"RANACR_RUMACE_POATRI"	NA	NA	NA
1	3	"RANACR_RUMACE_PICECH"	NA	NA	NA
1	3	"RANACR_RUMACE_GERDIS"	NA	NA	NA
1	3	"RANACR_RUMACE_TRIFLA"	NA	NA	NA
1	3	"RANACR_RUMACE_VERPER"	NA	NA	NA
1	3	"RANACR_RUMACE_ANTODO"	NA	NA	NA
1	3	"RANACR_ERYNGE_ACHMIL"	NA	NA	NA
1	3	"RANACR_ERYNGE_MEDARA"	NA	NA	NA
1	3	"RANACR_ERYNGE_FESRUB"	NA	NA	NA
1	3	"RANACR_ERYNGE_LOTCOR"	NA	NA	NA
1	3	"RANACR_ERYNGE_CREPIS"	NA	NA	NA
1	3	"RANACR_ERYNGE_ONOREP"	NA	NA	NA
1	3	"RANACR_ERYNGE_POATRI"	NA	NA	NA
1	3	"RANACR_ERYNGE_PICECH"	NA	NA	NA
1	3	"RANACR_ERYNGE_GERDIS"	NA	NA	NA
1	3	"RANACR_ERYNGE_TRIFLA"	NA	NA	NA
1	3	"RANACR_ERYNGE_VERPER"	NA	NA	NA
1	3	"RANACR_ERYNGE_ANTODO"	NA	NA	NA
1	3	"RANACR_ACHMIL_MEDARA"	NA	NA	NA
1	3	"RANACR_ACHMIL_FESRUB"	NA	NA	NA
1	3	"RANACR_ACHMIL_LOTCOR"	NA	NA	NA
1	3	"RANACR_ACHMIL_CREPIS"	NA	NA	NA
1	3	"RANACR_ACHMIL_ONOREP"	NA	NA	NA
1	3	"RANACR_ACHMIL_POATRI"	NA	NA	NA
1	3	"RANACR_ACHMIL_PICECH"	NA	NA	NA
1	3	"RANACR_ACHMIL_GERDIS"	NA	NA	NA
1	3	"RANACR_ACHMIL_TRIFLA"	NA	NA	NA
1	3	"RANACR_ACHMIL_VERPER"	NA	NA	NA
1	3	"RANACR_ACHMIL_ANTODO"	NA	NA	NA
1	3	"RANACR_MEDARA_FESRUB"	0	161.570092314522	NA
1	3	"RANACR_MEDARA_LOTCOR"	NA	NA	NA
1	3	"RANACR_MEDARA_CREPIS"	NA	NA	NA
1	3	"RANACR_MEDARA_ONOREP"	0	132.334566936202	NA
1	3	"RANACR_MEDARA_POATRI"	2.94354197981932	137.57018855755	0
1	3	"RANACR_MEDARA_PICECH"	NA	NA	NA
1	3	"RANACR_MEDARA_GERDIS"	0.14305654718803	120.478815390748	0
1	3	"RANACR_MEDARA_TRIFLA"	1.1450228905448	115.93597049265	0
1	3	"RANACR_MEDARA_VERPER"	NA	NA	NA
1	3	"RANACR_MEDARA_ANTODO"	NA	NA	NA
1	3	"RANACR_FESRUB_LOTCOR"	NA	NA	NA
1	3	"RANACR_FESRUB_CREPIS"	NA	NA	NA
1	3	"RANACR_FESRUB_ONOREP"	0	153.27753057892	NA
1	3	"RANACR_FESRUB_POATRI"	2.94659840073719	10.7545203533308	1
1	3	"RANACR_FESRUB_PICECH"	NA	NA	NA
1	3	"RANACR_FESRUB_GERDIS"	1.99944742443268	150.856783087942	0
1	3	"RANACR_FESRUB_TRIFLA"	NA	NA	NA
1	3	"RANACR_FESRUB_VERPER"	NA	NA	NA
1	3	"RANACR_FESRUB_ANTODO"	NA	NA	NA
1	3	"RANACR_LOTCOR_CREPIS"	NA	NA	NA
1	3	"RANACR_LOTCOR_ONOREP"	NA	NA	NA
1	3	"RANACR_LOTCOR_POATRI"	0.0429582052780791	119.251759188544	0
1	3	"RANACR_LOTCOR_PICECH"	NA	NA	NA
1	3	"RANACR_LOTCOR_GERDIS"	NA	NA	NA
1	3	"RANACR_LOTCOR_TRIFLA"	NA	NA	NA
1	3	"RANACR_LOTCOR_VERPER"	NA	NA	NA
1	3	"RANACR_LOTCOR_ANTODO"	NA	NA	NA
1	3	"RANACR_CREPIS_ONOREP"	NA	NA	NA
1	3	"RANACR_CREPIS_POATRI"	NA	NA	NA
1	3	"RANACR_CREPIS_PICECH"	NA	NA	NA
1	3	"RANACR_CREPIS_GERDIS"	NA	NA	NA
1	3	"RANACR_CREPIS_TRIFLA"	NA	NA	NA
1	3	"RANACR_CREPIS_VERPER"	NA	NA	NA
1	3	"RANACR_CREPIS_ANTODO"	NA	NA	NA
1	3	"RANACR_ONOREP_POATRI"	0.579968329706595	49.1725904050646	0
1	3	"RANACR_ONOREP_PICECH"	NA	NA	NA
1	3	"RANACR_ONOREP_GERDIS"	1	109.62108234162	0
1	3	"RANACR_ONOREP_TRIFLA"	NA	NA	NA
1	3	"RANACR_ONOREP_VERPER"	NA	NA	NA
1	3	"RANACR_ONOREP_ANTODO"	NA	NA	NA
1	3	"RANACR_POATRI_PICECH"	NA	NA	NA
1	3	"RANACR_POATRI_GERDIS"	NA	NA	NA
1	3	"RANACR_POATRI_TRIFLA"	NA	NA	NA
1	3	"RANACR_POATRI_VERPER"	NA	NA	NA
1	3	"RANACR_POATRI_ANTODO"	NA	NA	NA
1	3	"RANACR_PICECH_GERDIS"	NA	NA	NA
1	3	"RANACR_PICECH_TRIFLA"	NA	NA	NA
1	3	"RANACR_PICECH_VERPER"	NA	NA	NA
1	3	"RANACR_PICECH_ANTODO"	NA	NA	NA
1	3	"RANACR_GERDIS_TRIFLA"	NA	NA	NA
1	3	"RANACR_GERDIS_VERPER"	NA	NA	NA
1	3	"RANACR_GERDIS_ANTODO"	NA	NA	NA
1	3	"RANACR_TRIFLA_VERPER"	NA	NA	NA
1	3	"RANACR_TRIFLA_ANTODO"	NA	NA	NA
1	3	"RANACR_VERPER_ANTODO"	NA	NA	NA
1	3	"POAPRA_POAANG_SALPRA"	NA	NA	NA
1	3	"POAPRA_POAANG_CENJAC"	NA	NA	NA
1	3	"POAPRA_POAANG_FESARU"	NA	NA	NA
1	3	"POAPRA_POAANG_RUMACE"	NA	NA	NA
1	3	"POAPRA_POAANG_ERYNGE"	NA	NA	NA
1	3	"POAPRA_POAANG_ACHMIL"	NA	NA	NA
1	3	"POAPRA_POAANG_MEDARA"	NA	NA	NA
1	3	"POAPRA_POAANG_FESRUB"	0	140.447955374197	NA
1	3	"POAPRA_POAANG_LOTCOR"	NA	NA	NA
1	3	"POAPRA_POAANG_CREPIS"	NA	NA	NA
1	3	"POAPRA_POAANG_ONOREP"	NA	NA	NA
1	3	"POAPRA_POAANG_POATRI"	NA	NA	NA
1	3	"POAPRA_POAANG_PICECH"	NA	NA	NA
1	3	"POAPRA_POAANG_GERDIS"	NA	NA	NA
1	3	"POAPRA_POAANG_TRIFLA"	NA	NA	NA
1	3	"POAPRA_POAANG_VERPER"	NA	NA	NA
1	3	"POAPRA_POAANG_ANTODO"	NA	NA	NA
1	3	"POAPRA_SALPRA_CENJAC"	NA	NA	NA
1	3	"POAPRA_SALPRA_FESARU"	NA	NA	NA
1	3	"POAPRA_SALPRA_RUMACE"	1.5784256254652	94.71071540726	0
1	3	"POAPRA_SALPRA_ERYNGE"	NA	NA	NA
1	3	"POAPRA_SALPRA_ACHMIL"	NA	NA	NA
1	3	"POAPRA_SALPRA_MEDARA"	0	24.8097038494328	NA
1	3	"POAPRA_SALPRA_FESRUB"	NA	NA	NA
1	3	"POAPRA_SALPRA_LOTCOR"	NA	NA	NA
1	3	"POAPRA_SALPRA_CREPIS"	NA	NA	NA
1	3	"POAPRA_SALPRA_ONOREP"	NA	NA	NA
1	3	"POAPRA_SALPRA_POATRI"	NA	NA	NA
1	3	"POAPRA_SALPRA_PICECH"	NA	NA	NA
1	3	"POAPRA_SALPRA_GERDIS"	NA	NA	NA
1	3	"POAPRA_SALPRA_TRIFLA"	NA	NA	NA
1	3	"POAPRA_SALPRA_VERPER"	NA	NA	NA
1	3	"POAPRA_SALPRA_ANTODO"	NA	NA	NA
1	3	"POAPRA_CENJAC_FESARU"	NA	NA	NA
1	3	"POAPRA_CENJAC_RUMACE"	NA	NA	NA
1	3	"POAPRA_CENJAC_ERYNGE"	NA	NA	NA
1	3	"POAPRA_CENJAC_ACHMIL"	NA	NA	NA
1	3	"POAPRA_CENJAC_MEDARA"	NA	NA	NA
1	3	"POAPRA_CENJAC_FESRUB"	NA	NA	NA
1	3	"POAPRA_CENJAC_LOTCOR"	NA	NA	NA
1	3	"POAPRA_CENJAC_CREPIS"	NA	NA	NA
1	3	"POAPRA_CENJAC_ONOREP"	NA	NA	NA
1	3	"POAPRA_CENJAC_POATRI"	NA	NA	NA
1	3	"POAPRA_CENJAC_PICECH"	NA	NA	NA
1	3	"POAPRA_CENJAC_GERDIS"	NA	NA	NA
1	3	"POAPRA_CENJAC_TRIFLA"	NA	NA	NA
1	3	"POAPRA_CENJAC_VERPER"	NA	NA	NA
1	3	"POAPRA_CENJAC_ANTODO"	NA	NA	NA
