"scenario"	"n"	"combos"	"SND"	"SFD"	"feasibility"	"cv"	"dominance"	"SKR"	"skewness"	"kurtosis"	"PNR"
1	4	"ARRELA_BROERE_CONARV_GALVER"	1.17227684588052	129.96662174911	0	3.99862016902873	0.137083087084781	1.13829129751028	2.10973640273269	3.91023606940584	0.183156560464355
1	4	"ARRELA_BROERE_CONARV_GERDIS"	0.000193945301547784	108.617850622361	0	5.85993676506353	0.383281815738816	0.775021682045817	2.76705181646225	9.87917619901426	0.0489306101147434
1	4	"ARRELA_BROERE_DACGLO_GALVER"	0.12271226818509	117.535535674099	0	4.99184857690621	0.329498049143501	1.03611264226328	1.98172457197475	3.79035263056906	0.071616731742766
1	4	"ARRELA_BROERE_DACGLO_PLALAN"	0.347977812818566	139.757181962346	0	20.9398002321045	1.07746696307024	0.612005254532749	1.79304661645911	5.25324928991019	-0.155920048416738
1	4	"ARRELA_BROERE_DACGLO_TAROFF"	2.04962767270758	123.272647725551	0	12.823227047084	0.895476433636168	0.570576691709115	2.00969476485396	7.0785805073518	-0.163156658456119
1	4	"ARRELA_BROERE_DACGLO_POAANG"	0.0426786861902742	132.646083293675	0	44.4718472811716	1.42049711376317	0.611498146692849	2.02302790836328	6.69281164652884	-0.211609499664229
1	4	"ARRELA_BROERE_DACGLO_LOTCOR"	0.303620290131352	143.202643330459	0	5.12391734583555	0.762291550257682	0.276655478514864	0.914013763717919	3.01971666981071	-0.174008998052244
1	4	"ARRELA_BROERE_DACGLO_VERPER"	0.0138992823342704	144.566072063054	0	73.3696362955202	1.62868093317963	0.606773448632613	2.0992224836352	7.26257064433239	-0.232704265774993
1	4	"ARRELA_BROERE_DACGLO_ANTODO"	0.101415621756727	69.0809649577149	0	2.64611442739227	0.138971188066779	0.95340219637272	0.925896004905246	0.899183382586159	0.212977884110248
1	4	"ARRELA_BROERE_DAUCAR_ANTODO"	0.259264536662273	104.636496932272	1	6.2161826708187	0.461906775567546	-0.0411188622025573	-0.13254472154154	-0.427251686147866	0.00531245985039122
1	4	"ARRELA_BROERE_GALVER_PLALAN"	0.532267692049988	148.95077800259	0	8.64376577722271	0.61628146053364	0.735287271389081	2.52710310912526	8.68538103765333	-0.056039741347417
1	4	"ARRELA_BROERE_GALVER_TRIPRA"	0.491684999736737	154.454400872671	0	43.0948580980412	1.38179075595612	0.765051925344959	2.69090391066426	9.4646698041617	-0.2012754605161
1	4	"ARRELA_BROERE_GALVER_POAANG"	0.0184590621761824	133.249260896839	0	9.74698368629559	0.675105952909898	0.750550122715256	2.68273106091773	9.58902773764942	-0.0796232642810622
1	4	"ARRELA_BROERE_GALVER_RUMACE"	2.70452343160158e-05	161.402773592275	0	59.191465409268	1.44494302292235	0.766699734076677	2.73066738666557	9.7255079729208	-0.189641084564912
1	4	"ARRELA_BROERE_GALVER_MEDARA"	0.163341508365975	126.606250491847	0	21.3733243194325	0.976270392256773	0.714363670440311	2.25830491776538	7.13913838655859	-0.120716011430976
1	4	"ARRELA_BROERE_GALVER_CREPIS"	0.125084971294046	143.503470926435	0	10.0408332119953	0.66232622903452	0.671088096870811	2.21745210879001	7.32704674349756	-0.0691750781015241
1	4	"ARRELA_BROERE_GALVER_ONOREP"	0.425073713830258	142.406916343256	0	6.4963174191327	0.511986497007762	0.735372211056475	2.71630851245486	10.033465806703	-0.0187851130292845
1	4	"ARRELA_BROERE_GALVER_PICECH"	0.109613188969855	137.993271900421	0	7.28364462367101	0.47982080607399	0.79383373021568	2.0160497700633	5.12003524247829	-0.00104503256861215
1	4	"ARRELA_BROERE_GALVER_VERPER"	0.026106134718632	149.387705096249	0	12.3890205717211	0.762936843339241	0.760018627577335	2.74782530282294	9.93468267863696	-0.100869209656305
1	4	"ARRELA_BROERE_GALVER_ANTODO"	1.4866211939453	74.6048958688844	0	3.41039736544514	0.159469546950942	0.830284240558879	1.50709190541763	2.73560053343477	0.160639457014854
1	4	"ARRELA_BROERE_PLALAN_ANTODO"	2.73556078688834	116.39084018973	1	3.83071341711831	0.388359993524198	-0.636071242769291	0.351706231129648	-0.194470783613601	0.0452536978646388
1	4	"ARRELA_BROERE_TRIPRA_ANTODO"	1.99978581133362	120.158288479576	0	5.34493241541612	0.598558735190671	-1.25673677872578	0.42593980764352	-0.144361749259338	-0.0564654475725331
1	4	"ARRELA_BROERE_TAROFF_ANTODO"	0.128864653869757	76.3096843031898	0	2.6590439905934	0.267260897071519	0.293219423477972	0.241544309750394	0.198976087193546	0.136277413601116
1	4	"ARRELA_BROERE_POAANG_ANTODO"	9.11705593413724e-18	97.8761307690698	0	3.72788082476174	0.390716865214737	2.37429570475537	0.391386954835737	0.064517552766821	0.0462046575358364
1	4	"ARRELA_BROERE_RUMACE_ANTODO"	0.231669078008516	128.901009083926	0	14.6839705032385	0.938290300805392	-2.54408245614705	0.621329869539565	-0.151744612620267	-0.123922900931106
1	4	"ARRELA_BROERE_MEDARA_ANTODO"	0.730128860654957	113.251039950435	0	6.06703120114312	0.52649793433574	-0.087761914862325	0.244467746582324	-0.680984219781371	-0.0181745563773977
1	4	"ARRELA_BROERE_LOTCOR_ANTODO"	2.00619962603798	88.6843931807784	0	2.02797867561309	0.445795485554336	1.69737388972796	-0.360760695808658	0.0766762587948177	0.0251105794412955
1	4	"ARRELA_BROERE_ONOREP_ANTODO"	0.814507855356617	115.098722905333	0	2.16023760730109	0.0701853026363743	0.924434450861292	0.726970480448648	0.571685833377747	0.297550149003616
